"longitude","latitude","year"
-63.61997887,44.45331226,2022
-100.55538,31.54278333,2022
-65.83973459,43.72428262,2022
-72.88563684,42.92332441,2022
-104.1728639,50.6881654,2022
-106.6627368,35.17777262,2022
-116.2032885,46.07194141,2022
-112.849557,49.75157345,2022
-118.899672,46.05546197,2022
-106.686933,35.13021277,2022
-70.7982716,47.0695853,2022
-78.19469248,44.54623123,2022
-112.8736417,53.23161477,2022
-79.4656133,46.1363839,2022
-79.53530957,44.38666188,2022
-101.666713,34.95183997,2022
-106.6618573,35.17929093,2022
-76.112619,45.054591,2022
-92.72849686,47.15304391,2022
-111.6203083,40.58665833,2022
-75.84699834,45.31040666,2022
-114.1262438,51.10933106,2022
-76.12098203,44.38022951,2022
-69.88462785,43.86555829,2022
-78.02254864,40.52309966,2022
-135.9628062,60.84678379,2022
-75.8549691,45.30960062,2022
-78.02281955,40.52290006,2022
-75.84417589,45.30527748,2022
-75.84638053,45.31056928,2022
-75.85545592,45.30994653,2022
-75.85473642,45.30887815,2022
-76.25054041,45.17238944,2022
-70.45219119,43.38170025,2022
-106.6884879,35.13044926,2022
-112.835769,53.44150825,2022
-71.87615833,43.00639722,2022
-78.97260514,44.14755242,2022
-75.87081391,45.30467991,2022
-69.08617883,44.19828283,2022
-79.377092,45.5626121,2022
-73.167495,43.27644667,2022
-117.2015007,45.49030739,2022
-78.28482778,44.34961389,2022
-97.85381944,30.56819391,2022
-78.285575,44.34853333,2022
-74.04269683,42.67580163,2022
-114.0887516,46.54746617,2022
-106.650422,35.08426506,2022
-106.6802557,35.14506774,2022
-106.6813047,35.14277165,2022
-106.6860059,35.13830749,2022
-106.6873327,35.13790061,2022
-106.6877739,35.13818807,2022
-106.6878155,35.13971807,2022
-106.6881803,35.13804776,2022
-106.6877511,35.13661964,2022
-106.6842213,35.14579107,2022
-106.6833998,35.14670362,2022
-106.6834918,35.14172586,2022
-106.6816545,35.14266868,2022
-106.6800155,35.14611286,2022
-77.25962855,44.55374244,2022
-110.5825631,49.10237544,2022
-106.6806744,35.14404897,2022
-106.6816525,35.14258859,2022
-92.72716181,47.15315697,2022
-92.72998519,47.1607348,2022
-75.84223903,45.31239719,2022
-92.7270649,47.1461967,2022
-112.8451366,49.6957428,2022
-112.8515083,49.69691167,2022
-92.52832825,47.09787746,2022
-80.1245695,43.93061667,2022
-75.63064658,45.09790524,2022
-113.7821428,52.32697022,2022
-75.82891235,45.28430057,2022
-106.662769,35.17804228,2022
-112.8493611,49.74898889,2022
-106.7416278,34.66831111,2022
-75.65703796,45.03742704,2022
-122.5631393,46.96768332,2022
-70.61272267,47.28494408,2022
-75.52537588,40.80735691,2022
-99.23794091,28.97783329,2022
-106.6476299,35.18730099,2022
-67.040303,45.10000347,2022
-106.6312167,35.20922833,2022
-98.60675874,29.59882612,2022
-75.8554576,45.30925943,2022
-79.98896648,43.53734853,2022
-75.85352406,45.31209925,2022
-75.86208601,45.30418423,2022
-63.2935476,44.6872507,2022
-72.38273667,43.83990833,2022
-92.08781755,46.83426122,2022
-92.77554648,47.29700947,2022
-101.6396467,34.93256667,2022
-102.82232,31.64065833,2022
-72.32441411,42.66741817,2022
-106.6290332,35.20211596,2022
-109.23679,46.99169,2022
-72.92325505,42.69047379,2022
-78.19016333,44.54479667,2022
-112.898939,53.23930654,2022
-72.344728,43.33172943,2022
-78.8816216,46.2978226,2022
-89.52827787,46.30232708,2022
-106.683005,35.09439717,2022
-134.3013145,58.26141379,2022
-135.8964922,63.59434585,2022
-106.683,35.09439167,2022
-80.2098126,43.50114486,2022
-109.7962289,34.97775938,2022
-83.949637,46.338343,2022
-83.95162412,46.33945904,2022
-73.25597994,42.98571205,2022
-83.9483412,46.3381291,2022
-112.6530884,43.04171372,2022
-92.72753,47.1531445,2022
-123.6911133,46.9350106,2022
-101.44105,29.815175,2022
-106.6845867,35.00682778,2022
-68.72943833,44.898705,2022
-74.95794667,41.06327783,2022
-106.6598164,35.05780268,2022
-75.81929404,45.30953554,2022
-81.49166353,44.40535649,2022
-75.82894344,45.29109607,2022
-92.72782151,47.15312275,2022
-98.820795,30.503345,2022
-72.73063665,42.28639149,2022
-81.48976401,44.40595934,2022
-73.18087456,44.47807419,2022
-81.49168197,44.405326,2022
-76.3388711,44.67092251,2022
-79.33630817,45.01143287,2022
-70.2688075,43.8757581,2022
-71.96032161,42.24510135,2022
-72.18663355,43.79886546,2022
-81.08902837,44.61647309,2022
-106.6885112,35.13009649,2022
-111.5821429,40.60384,2022
-72.0188445,42.977875,2022
-80.15565701,43.55676515,2022
-73.33302248,41.78228588,2022
-92.72721655,47.15294866,2022
-92.6835953,47.11381632,2022
-102.7492905,36.39769323,2022
-111.5826613,40.59459457,2022
-73.34927408,41.7773193,2022
-106.6611033,35.073475,2022
-76.00275555,42.72606333,2022
-106.7413044,34.66806352,2022
-98.2759665,30.50386773,2022
-106.6637598,35.07497974,2022
-112.8482352,49.75469794,2022
-72.24734063,43.96309203,2022
-92.71394393,47.27128867,2022
-92.72684444,47.15319444,2022
-112.8993374,53.23883846,2022
-68.73922612,44.86783268,2022
-104.8432917,39.53076667,2022
-68.87996737,44.45033461,2022
-134.34648,58.25381333,2022
-93.10667717,47.08352309,2022
-80.20920793,43.501826,2022
-80.20916501,43.50181043,2022
-80.20935813,43.50176374,2022
-80.20952979,43.50171705,2022
-106.5954759,35.25475248,2022
-93.10639413,47.08397631,2022
-113.7324482,53.59880112,2022
-106.684622,35.09222999,2022
-112.8998157,53.23884742,2022
-106.6909556,35.09809722,2022
-98.255967,30.3247692,2022
-114.2008547,51.0762758,2022
-104.3757633,50.46810333,2022
-90.114975,44.107675,2022
-97.845725,30.28337833,2022
-99.832475,32.41620333,2022
-106.6639903,35.17151963,2022
-79.02102515,41.84605768,2022
-111.6236705,40.5838565,2022
-106.6714611,35.15696667,2022
-77.96389833,42.68034333,2022
-73.21795179,44.22434092,2022
-104.3740383,50.474095,2022
-109.795625,34.97719167,2022
-70.70900833,43.17433667,2022
-85.74993833,43.426195,2022
-100.5009355,31.46980824,2022
-101.9398873,35.23511979,2022
-92.72611606,46.63796462,2022
-112.4205634,34.6463161,2022
-104.7167833,50.63855556,2022
-112.5458167,42.93668056,2022
-76.26348684,44.78876431,2022
-112.8647324,49.67647151,2022
-119.4874053,49.90702302,2022
-96.85305833,33.1673,2022
-72.6361379,45.2890165,2022
-72.14872783,43.59684667,2022
-78.30525833,44.31088833,2022
-100.9318818,29.80385887,2022
-101.6223677,34.90580276,2022
-106.6716833,35.08322778,2022
-101.8010972,31.13943889,2022
-80.21278333,43.53711333,2022
-75.63056706,45.09792738,2022
-112.8487716,49.74934607,2022
-99.78038692,30.47746492,2022
-75.88542545,45.34319619,2022
-75.63379961,45.09400547,2022
-75.88504333,45.34317667,2022
-75.88506333,45.34317167,2022
-75.88528167,45.34307,2022
-76.08093667,45.46625333,2022
-106.600663,35.2791079,2022
-79.67150833,44.58523833,2022
-113.9347694,53.40731961,2022
-113.9348503,53.4145188,2022
-112.8918383,49.708245,2022
-98.13484167,30.045275,2022
-106.6747215,35.08416265,2022
-72.21481323,45.34763081,2022
-108.4606783,43.08033333,2022
-112.25744,43.96493,2022
-70.79583333,43.16897667,2022
-72.38290333,43.84097833,2022
-74.18750293,41.08431244,2022
-109.7957199,34.97713124,2022
-106.6792355,34.94632038,2022
-91.21410333,47.349605,2022
-75.62401912,45.45272931,2022
-63.95346538,45.10058886,2022
-97.78984821,30.24545311,2022
-75.83480237,45.30403546,2022
-74.04535245,42.67707138,2022
-118.7836573,46.30003034,2022
-64.57876027,44.15006421,2022
-73.25373,42.67551667,2022
-75.72036667,44.94498,2022
-98.88150962,29.59798869,2022
-111.3080244,45.2617806,2022
-78.30223128,44.30854223,2022
-77.7584377,40.73032157,2022
-72.21654,42.42813167,2022
-100.1080906,29.87872701,2022
-101.6835592,30.34523215,2022
-96.85321167,33.16742833,2022
-100.603489,34.70284,2022
-100.603542,34.70291697,2022
-112.8582621,49.73795098,2022
-75.854206,45.288329,2022
-107.8470337,52.79387135,2022
-112.8504247,49.7379978,2022
-119.4227917,48.90313333,2022
-72.39162102,43.48704499,2022
-63.95739525,45.13372772,2022
-63.93912703,45.13389642,2022
-98.99215833,30.07690283,2022
-100.612886,31.37610194,2022
-78.83005355,44.62562965,2022
-100.8805849,32.8169414,2022
-79.39710333,42.08933617,2022
-70.97,44.14043883,2022
-103.7163885,42.56756249,2022
-72.02369973,42.42788749,2022
-92.18613167,47.04650604,2022
-77.77174117,40.72664061,2022
-105.7940925,37.43315443,2022
-105.8014928,37.43743369,2022
-105.794495,37.43356344,2022
-84.4704324,46.6251943,2022
-84.47041,46.6262247,2022
-80.21298833,43.53714667,2022
-79.04765781,40.59061925,2022
-76.020319,45.4222567,2022
-98.58083611,29.62879722,2022
-72.78474167,42.599235,2022
-75.54508833,45.39282167,2022
-75.86149089,45.30881543,2022
-101.6622214,34.94564005,2022
-75.11929203,41.43788932,2022
-75.85926097,45.30791327,2022
-112.83421,49.66298833,2022
-73.240555,42.71128,2022
-73.24064667,42.71142,2022
-73.24050333,42.71149167,2022
-111.6196217,40.57750333,2022
-98.1339087,30.84525827,2022
-75.6350122,41.23268698,2022
-81.35470529,44.89207453,2022
-79.44948961,44.66078533,2022
-74.18758333,41.08428617,2022
-119.9281917,47.14791383,2022
-104.669211,39.632924,2022
-104.716674,50.63786779,2022
-104.4399273,38.49749809,2022
-84.90218598,45.41218147,2022
-106.6925062,35.1092129,2022
-106.65695,35.06570833,2022
-67.04628601,45.10276359,2022
-75.03771441,44.96371487,2022
-119.4059117,49.95099833,2022
-78.15217521,44.39260454,2022
-75.84431455,45.31052997,2022
-75.84620747,45.31123272,2022
-75.50778333,41.50950556,2022
-104.7221277,50.56199156,2022
-104.7221215,50.56199239,2022
-104.7222159,50.56225801,2022
-106.6871461,35.13002015,2022
-118.8712467,46.06282783,2022
-113.7802335,52.32447356,2022
-75.64594723,45.01638608,2022
-85.85073,44.93690833,2022
-106.6736406,35.01139813,2022
-97.794555,31.26804667,2022
-106.6783471,35.08896725,2022
-78.76647427,44.41073289,2022
-77.1108826,45.8266513,2022
-72.8559474,44.112005,2022
-106.6847046,35.12983182,2022
-64.66394667,45.13357217,2022
-73.21639167,44.22095,2022
-97.31464626,50.23854216,2022
-112.8719844,49.70293298,2022
-101.6215884,34.90589021,2022
-85.93367188,44.26757378,2022
-72.5685016,44.2875318,2022
-75.62281511,41.06190654,2022
-75.54656502,45.40862657,2022
-113.143302,53.39060695,2022
-72.28579044,44.26674581,2022
-79.94074369,43.83529461,2022
-79.64606092,44.18568283,2022
-113.3755587,52.54711614,2022
-114.7950623,52.4343618,2022
-114.0049156,51.02864222,2022
-106.1042534,35.56603362,2022
-99.582581,29.82002687,2022
-75.58222733,45.42933685,2022
-106.1025738,35.565188,2022
-78.19364091,44.54710869,2022
-71.81878096,42.27467882,2022
-94.37761667,46.936725,2022
-66.31306944,45.58298056,2022
-98.15555657,29.9201665,2022
-117.1497043,46.8674623,2022
-71.94002177,43.08434662,2022
-98.15618475,29.91643212,2022
-71.5163269,43.26268005,2022
-73.04939722,41.94512222,2022
-106.669425,35.16009167,2022
-78.48356,41.29662329,2022
-72.384545,43.84007,2022
-78.76667833,44.406395,2022
-78.76663333,44.40638,2022
-112.8652089,49.69419875,2022
-78.76792412,44.4064443,2022
-75.82694459,45.29748858,2022
-121.5848773,53.09557248,2022
-114.2082746,51.14122977,2022
-112.8486778,49.75135556,2022
-112.8639806,49.69531944,2022
-122.390495,51.96614667,2022
-78.77329106,44.40585627,2022
-112.8714017,53.23929132,2022
-113.2400369,53.31466675,2022
-76.07799699,45.49590955,2022
-72.36505016,43.08547998,2022
-69.03783716,44.31230333,2022
-83.94049421,46.06732219,2022
-71.53031167,42.59674167,2022
-73.9910659,43.0282291,2022
-65.01355335,46.7916513,2022
-80.02334746,44.01729384,2022
-81.13385597,46.602527,2022
-103.4018089,47.07339317,2022
-73.18162968,41.89110868,2022
-99.5800291,49.8342009,2022
-112.857825,49.69313833,2022
-75.80701496,45.28790879,2022
-73.41804244,43.58231973,2022
-101.6557053,34.94018512,2022
-105.7976295,37.43764987,2022
-76.35248667,43.411445,2022
-75.57798,45.40478667,2022
-122.2574,48.10141667,2022
-68.66630635,44.8977739,2022
-69.71679203,43.94372096,2022
-78.67653667,41.85613333,2022
-100.4689972,43.54962779,2022
-74.13917542,42.51953125,2022
-72.46110902,44.34083349,2022
-80.21826445,43.538718,2022
-86.05377912,44.54864898,2022
-79.650276,41.53893697,2022
-72.85936167,42.13551383,2022
-73.12779999,41.84116364,2022
-76.68807754,45.28163643,2022
-75.76656006,44.68799867,2022
-106.6829143,35.0941506,2022
-75.88231089,44.88160005,2022
-84.33316961,43.93688974,2022
-72.5981557,44.2004285,2022
-106.6921167,35.10461383,2022
-72.09590912,42.91646957,2022
-78.287445,44.36913333,2022
-74.61895833,43.0547305,2022
-113.7804611,52.32428611,2022
-71.93089167,42.83789167,2022
-71.93092167,42.83809167,2022
-97.89520336,31.01501777,2022
-72.21952733,42.42824147,2022
-92.8663071,46.80031917,2022
-75.933597,45.280889,2022
-117.3618361,47.749425,2022
-80.21719167,43.53864167,2022
-72.4786658,43.7516988,2022
-114.4607099,42.59814583,2022
-85.05216021,45.34107892,2022
-86.05377778,44.54864237,2022
-76.10019067,45.50372951,2022
-85.1152234,45.0728488,2022
-112.8636222,49.74028611,2022
-71.8875929,42.4897757,2022
-70.69227,43.22477833,2022
-75.829995,45.00746112,2022
-74.903275,44.1464695,2022
-89.28578663,48.47024897,2022
-78.34394167,44.61739667,2022
-80.06456591,44.0220884,2022
-117.5435186,47.42699531,2022
-74.90309252,44.1465029,2022
-79.22563311,41.67705664,2022
-78.6070919,44.27169699,2022
-80.06399167,44.02202,2022
-76.05866944,45.36035556,2022
-79.3504,46.07778611,2022
-124.0266413,46.32774254,2022
-75.82939179,45.16486824,2022
-84.08815255,46.39294692,2022
-74.61894167,43.05462217,2022
-72.84068385,42.42867202,2022
-76.38547148,45.13934911,2022
-71.24234597,42.88758397,2022
-100.077029,29.932709,2022
-103.7166318,42.56578469,2022
-78.81000723,44.65305013,2022
-101.1589827,33.66574964,2022
-62.58442249,45.49522882,2022
-77.1032235,40.3412257,2022
-72.38326333,43.836075,2022
-80.16968667,43.55684167,2022
-77.7412266,40.9386801,2022
-113.6854205,51.6198276,2022
-98.65906333,29.54661167,2022
-106.6107276,35.21804341,2022
-75.6455,45.341924,2022
-75.82677096,44.92160171,2022
-83.8510477,46.24117,2022
-77.744445,40.74641333,2022
-91.81429838,46.15255111,2022
-135.8852217,58.45491333,2022
-63.28335333,45.41116668,2022
-73.20258021,42.06553333,2022
-78.76896263,44.40606086,2022
-73.05877279,43.78882611,2022
-78.05429269,42.49425442,2022
-75.8599544,45.3161857,2022
-106.4137556,36.64990278,2022
-72.75504167,42.62194167,2022
-70.77691617,47.0744118,2022
-94.11469898,46.5648078,2022
-62.53118833,45.55365,2022
-72.88383218,42.59419636,2022
-64.88806102,47.75402774,2022
-101.6589305,34.9372503,2022
-97.80021916,30.37733201,2022
-112.8644868,49.68060695,2022
-97.80024599,30.37738848,2022
-136.3442081,60.79691095,2022
-85.93892575,44.47894279,2022
-74.673539,41.84358197,2022
-84.00166697,46.193738,2022
-114.0990743,51.10690781,2022
-72.53794167,42.50046167,2022
-75.84330556,43.81905278,2022
-69.1459055,45.1252945,2022
-72.58719817,43.85474788,2022
-100.680248,31.47538737,2022
-74.90177185,44.14600768,2022
-73.27246995,44.06678921,2022
-73.33395571,43.75119841,2022
-106.6930361,35.1006454,2022
-81.70700528,45.23921491,2022
-79.21561333,40.129275,2022
-128.7602957,54.44091458,2022
-62.72931008,45.64315911,2022
-83.50330685,45.23565298,2022
-79.73191808,44.8662992,2022
-79.06051132,44.61351032,2022
-71.56151012,43.72443487,2022
-75.81569988,45.293294,2022
-79.23249889,41.75681602,2022
-75.03744507,44.9636116,2022
-76.95727075,41.15263248,2022
-76.13536129,45.86248617,2022
-77.81805441,40.7100637,2022
-78.00829333,42.45778333,2022
-72.83797692,44.71018356,2022
-73.331344,41.984502,2022
-75.8986379,41.673091,2022
-111.6370442,40.59059355,2022
-75.81141667,44.99306167,2022
-72.92528534,44.36623001,2022
-98.8532367,29.8509856,2022
-66.13783765,44.1754863,2022
-74.90686727,44.14484322,2022
-114.01434,50.89801297,2022
-70.653495,43.26212833,2022
-62.06796667,45.555375,2022
-78.37982466,41.42764174,2022
-140.5440502,61.98598394,2022
-101.5654419,30.7094381,2022
-114.013362,50.89785897,2022
-111.625425,40.59117,2022
-111.8333361,52.23036945,2022
-112.8552383,53.61277,2022
-75.15024432,44.63872534,2022
-101.6695013,34.96671498,2022
-113.9767149,50.86915004,2022
-106.069775,36.64509921,2022
-71.539533,45.01525997,2022
-76.3822808,45.1384151,2022
-70.986625,48.30045,2022
-70.98664167,48.30046333,2022
-78.82528,44.62848833,2022
-78.24823312,44.33978935,2022
-84.08861185,46.40387451,2022
-112.8181133,53.45261333,2022
-106.6841546,35.13064597,2022
-72.95539169,42.66266179,2022
-114.1414363,51.15671162,2022
-63.75917535,44.71059607,2022
-73.3883282,43.67064592,2022
-111.6196283,40.57750833,2022
-134.5819204,58.42852386,2022
-103.9226125,47.6378707,2022
-106.68232,35.13194717,2022
-81.16354327,44.76810416,2022
-112.8164667,53.45218667,2022
-75.52384864,41.52091214,2022
-106.6806903,35.09360196,2022
-106.6808152,35.09361198,2022
-106.6807835,35.09358486,2022
-106.682275,35.13191667,2022
-99.74160162,30.51020622,2022
-77.18251895,42.17109613,2022
-79.51830333,44.13524717,2022
-107.977118,47.98371615,2022
-112.8585367,49.66616333,2022
-106.6808347,35.09344993,2022
-113.550725,53.44951128,2022
-113.5395372,53.26701143,2022
-106.6837465,35.13139287,2022
-79.06522933,44.61285021,2022
-106.671745,35.147275,2022
-71.50426347,46.97917085,2022
-106.6624551,35.07379841,2022
-64.03248746,44.55877497,2022
-73.96500619,42.56816999,2022
-75.83515596,45.30622281,2022
-76.48179779,42.3116059,2022
-76.48153599,42.31351908,2022
-75.80219698,45.32913493,2022
-112.8802444,49.674625,2022
-112.8346861,49.73215278,2022
-112.8613306,49.69841111,2022
-99.667808,49.5917005,2022
-72.88768333,42.42005667,2022
-75.8641467,45.3275644,2022
-106.59507,35.25376167,2022
-71.79589167,42.50399722,2022
-83.946762,46.063583,2022
-106.6719907,35.16032513,2022
-106.6837833,35.1407195,2022
-71.52977,42.59623333,2022
-73.07733953,44.11514618,2022
-106.6665893,35.16418131,2022
-98.76868333,29.740325,2022
-66.653405,46.01162052,2022
-74.26955117,42.78233726,2022
-112.8570799,49.73709286,2022
-114.0132003,50.89833545,2022
-64.9808784,43.78621082,2022
-73.39391053,43.68799792,2022
-86.04382958,44.90921985,2022
-64.24256209,44.35640996,2022
-73.18454839,43.70750868,2022
-101.6662883,35.09960876,2022
-106.667475,35.0404766,2022
-79.444575,46.30434444,2022
-63.45610103,44.66089205,2022
-75.46426333,41.6133,2022
-72.51265,43.61066333,2022
-106.6777064,35.14536983,2022
-112.86483,49.69282167,2022
-62.03798333,45.63153,2022
-61.92590571,45.85636387,2022
-106.6756061,35.14488104,2022
-65.18014059,44.43187579,2022
-62.72605753,45.64890075,2022
-77.28335579,40.85063136,2022
-76.32409463,44.56546158,2022
-106.6756611,35.1448608,2022
-80.00302924,43.9786496,2022
-76.33932176,44.5685491,2022
-76.4731945,44.33986,2022
-98.1498671,29.8573082,2022
-73.17631667,44.27742833,2022
-68.763275,44.95284167,2022
-72.9502856,42.6773818,2022
-72.95382695,42.67786694,2022
-75.01541112,42.20138667,2022
-114.1119472,51.10139217,2022
-97.79152642,30.24185208,2022
-65.90305653,45.51238693,2022
-69.03458044,44.45380233,2022
-75.84238575,45.30866486,2022
-75.84550252,45.31094041,2022
-72.64046655,42.24110842,2022
-114.0953151,46.53766188,2022
-74.23273889,41.70736111,2022
-75.87432028,45.30212315,2022
-75.85877738,45.30394678,2022
-75.83636016,45.30366292,2022
-75.92212,45.336075,2022
-75.58446407,45.32053852,2022
-65.7292507,45.48345828,2022
-75.59056033,42.08166726,2022
-75.91985333,44.77123667,2022
-102.8341367,37.80503333,2022
-70.88678338,43.33346897,2022
-70.89119997,43.34359803,2022
-75.54244232,44.89688549,2022
-69.62582277,43.99781494,2022
-112.8864286,49.6349833,2022
-84.7686281,43.8194703,2022
-71.55694444,46.12111111,2022
-76.25171833,44.619985,2022
-89.82758331,45.29176331,2022
-75.65194444,45.11638889,2022
-78.498125,44.53358333,2022
-76.1984881,44.89164487,2022
-75.57630833,45.31827167,2022
-72.50849167,43.5984,2022
-71.30033833,46.91105333,2022
-80.91497,43.92378333,2022
-72.087775,42.99996111,2022
-113.519489,53.42059666,2022
-63.713225,44.647755,2022
-71.13529377,48.30231802,2022
-74.83984864,42.68748678,2022
-71.71600336,43.85222592,2022
-65.0028758,46.98464085,2022
-92.58760703,45.94429235,2022
-72.32900989,42.31451365,2022
-84.83482897,43.83144397,2022
-72.0715091,43.74178655,2022
-64.59736111,44.40835556,2022
-77.86354868,44.82170265,2022
-83.97624831,46.18802688,2022
-68.44068828,48.4790343,2022
-73.25090632,43.94872369,2022
-113.5616229,53.49383248,2022
-121.9836111,39.62611111,2022
-73.16420833,42.1978,2022
-73.09616107,42.74537549,2022
-74.90157554,44.14657647,2022
-83.47609711,46.29682159,2022
-69.95375853,47.75803368,2022
-81.49733144,44.39829377,2022
-81.48155797,44.40556332,2022
-76.8089002,44.70821039,2022
-76.92494955,44.72416038,2022
-102.168535,47.45810167,2022
-79.36599,40.3793993,2022
-92.48459167,48.74489,2022
-75.96792,42.07383617,2022
-72.31448511,42.67307506,2022
-100.1011558,30.87497843,2022
-72.05064108,42.43849225,2022
-101.3820968,48.94949631,2022
-100.0442477,30.07700097,2022
-75.86082383,45.35548191,2022
-71.6231167,42.6707105,2022
-75.93717836,45.32731447,2022
-133.3190155,62.24956184,2022
-70.821045,44.04719167,2022
-114.1595195,51.05498883,2022
-99.91131389,30.05894722,2022
-70.70385667,43.17926,2022
-76.32956667,44.57848,2022
-119.3110032,45.52462272,2022
-76.39161667,40.503395,2022
-112.266145,53.04793617,2022
-149.716295,61.15155833,2022
-71.30438833,46.909425,2022
-71.81221124,42.82947444,2022
-67.15290723,44.8015525,2022
-78.71042065,42.23089938,2022
-104.4664212,38.54048355,2022
-115.0151848,62.56735473,2022
-97.1077677,49.8887727,2022
-97.1073639,49.8889352,2022
-77.34602222,44.50695833,2022
-94.09864,48.647525,2022
-83.50536716,45.2360493,2022
-78.29454667,44.77650833,2022
-97.76435833,30.41383611,2022
-76.32965833,44.57837167,2022
-76.11456374,45.05741221,2022
-73.34070817,42.75274166,2022
-76.33832954,44.58307088,2022
-71.3677271,47.1740891,2022
-68.393251,44.5464559,2022
-71.24357897,42.88386297,2022
-85.37684667,44.97582,2022
-98.86173117,31.70806697,2022
-79.02421667,44.63425,2022
-92.72701898,47.13980025,2022
-76.3198,44.56859667,2022
-134.411523,58.30402643,2022
-76.31968751,44.56857357,2022
-83.91876528,46.07549148,2022
-149.809775,61.27354183,2022
-88.22202969,45.3233786,2022
-65.76425556,44.65560833,2022
-117.4207333,47.77490278,2022
-69.9456776,47.78904004,2022
-69.945695,43.88842,2022
-75.82347495,45.29392667,2022
-80.24819293,43.69448642,2022
-61.87488667,45.12825,2022
-77.21507505,44.52780623,2022
-66.79773,45.96047,2022
-73.20772,44.25818884,2022
-72.19004667,42.93455333,2022
-71.137461,48.29891297,2022
-73.89484634,42.61810705,2022
-80.24903528,43.69439835,2022
-70.69228447,43.22357857,2022
-134.5471422,58.41672073,2022
-76.07631761,44.09947443,2022
-66.9528304,44.8159941,2022
-68.7658699,44.8281682,2022
-90.1725629,44.05637445,2022
-75.9923368,45.75843497,2022
-92.26759683,46.90843928,2022
-76.52029716,44.56607871,2022
-105.8170855,51.3751477,2022
-105.9772599,51.38708797,2022
-64.17302833,48.75455833,2022
-75.956005,44.3606416,2022
-66.5917913,45.9811334,2022
-61.87488833,45.12825,2022
-108.3172821,32.68546183,2022
-73.40643581,43.63918347,2022
-124.0391293,46.59725364,2022
-88.64149085,48.60338424,2022
-114.0113356,50.89644561,2022
-80.91757537,44.68106472,2022
-79.00772114,44.6317097,2022
-78.16533388,44.75098141,2022
-69.123679,45.200636,2022
-83.44651781,44.25449175,2022
-103.3991646,30.23837229,2022
-67.2038738,44.6575794,2022
-137.8238583,60.88846667,2022
-76.70407167,44.52096667,2022
-104.4406806,38.50716111,2022
-66.355505,45.657305,2022
-111.7675303,49.10318593,2022
-75.78626333,45.71096167,2022
-71.4504,43.59590833,2022
-83.94818008,46.06405264,2022
-72.52179425,45.96179039,2022
-83.93990671,46.06768065,2022
-92.24714596,47.42314556,2022
-73.42159311,43.58284493,2022
-92.70500578,47.22236781,2022
-80.23009967,43.50510218,2022
-70.77558473,47.08191975,2022
-99.44548167,30.06259,2022
-75.84856333,45.31388333,2022
-102.4466333,42.4097733,2022
-95.93138,50.20809167,2022
-77.82033667,44.58081333,2022
-111.34272,45.27918833,2022
-72.17785,42.58840833,2022
-84.34171333,45.19871333,2022
-84.49322657,46.62162565,2022
-64.88561501,47.7677598,2022
-85.06155465,45.36087628,2022
-84.2422578,45.9888801,2022
-120.1894345,39.3517595,2022
-77.408275,40.26342778,2022
-79.99333333,44.85,2022
-100.0945362,47.66781667,2022
-100.0945362,47.66782,2022
-70.86466008,43.32478963,2022
-89.43491333,46.0452695,2022
-68.0304195,44.47325833,2022
-67.9342854,44.45791454,2022
-78.71492997,42.21887997,2022
-83.45390284,44.25018822,2022
-142.9262731,61.434429,2022
-104.4669093,38.5406485,2022
-88.530555,47.26208833,2022
-70.88851944,43.89081944,2022
-89.24652055,46.08231197,2022
-79.53047786,41.10460176,2022
-95.16867404,47.11048396,2022
-79.1748527,40.1216188,2022
-73.23705278,43.61582778,2022
-100.752183,30.617542,2022
-91.190575,47.34385,2022
-64.81318662,44.54223652,2022
-70.86299167,43.7186,2022
-66.952705,44.81287,2022
-79.99783758,44.84667705,2022
-64.81151789,47.63427136,2022
-75.0891805,41.21653333,2022
-103.7166962,42.56576296,2022
-79.32285333,41.51658833,2022
-79.998289,44.846665,2022
-63.73178264,44.72177665,2022
-135.2142941,60.85404156,2022
-81.5883251,44.2965135,2022
-64.81131043,47.63431146,2022
-71.89762778,42.49131389,2022
-79.04999071,44.60218403,2022
-79.03986418,44.6004651,2022
-79.17331667,44.63871389,2022
-114.0400522,51.07011837,2022
-79.27301101,44.61083958,2022
-149.9463507,61.20350364,2022
-64.89715175,45.12055159,2022
-65.73078222,45.48097393,2022
-95.24330333,47.253505,2022
-101.5423367,30.60630333,2022
-107.5048463,49.15500627,2022
-97.88788128,30.16568172,2022
-93.772445,46.129575,2022
-76.16615283,44.58558333,2022
-71.89126253,42.46255457,2022
-90.069612,47.965667,2022
-69.183005,43.98599667,2022
-78.168559,44.259033,2022
-71.39745333,43.67939667,2022
-108.3175309,32.68548074,2022
-88.33999492,45.09008535,2022
-108.2968206,32.70959521,2022
-93.77234791,46.14659034,2022
-76.24168333,44.89335,2022
-111.5259093,50.75078593,2022
-75.92796844,45.39651996,2022
-111.9057083,50.40096823,2022
-74.97874573,41.08818023,2022
-100.9898602,47.2294893,2022
-84.52225324,46.01624526,2022
-112.4279829,34.63468823,2022
-84.45035635,46.02625128,2022
-109.0863226,34.17223222,2022
-63.91853497,45.63587797,2022
-149.0467317,63.71645667,2022
-92.24064667,47.42338333,2022
-135.0989817,60.80709667,2022
-113.0264805,51.85425333,2022
-83.338355,44.41932833,2022
-112.7429967,46.39745333,2022
-92.62402167,47.236345,2022
-107.016875,34.02803333,2022
